"cow_abb","cow_code","year","cow_name","cy_case_id","diprel_jan1","diprel_dec31","diprel_midyr","num_dip_change","dip_change_date","dip_change_date2","full_relations","num_dip_dispute","dip_dispute_date1","dip_dispute_date2","num_amb_exit","num_amb_enter","amb_jan1","amb_jan_enter_date","amb_jan_exit_date","amb_jan_career","amb_midyr","amb_midyr_enter_date","amb_midyr_exit_date","amb_midyr_career","amb_midyr_tenure","amb_dec31","amb_dec_enter_date","amb_dec_exit_date","amb_dec_career","vacancy","vacancy_code","vacancy_code2","before_first_amb","vac1_dispute_during","vac2_dispute_during","vac1_last_dispute_before","vac2_last_dispute_before","vac1_onset","vac2_onset","vac1_end","vac2_end","vac1_end_diprel_during","vac2_end_diprel_during","vac1_dispute_to_onset","vac2_dispute_to_onset","vac1_duration","vac2_duration","ineligible","foreign_amb_appt","foreign_amb_endyr_cda","foreign_amb_endyr_tenure_withNA","foreign_amb_endyr_status","foreign_amb_endyr_tenure","gdp_const","population","govt_exp","polity","mil_const","econ_const","econ_smooth","ideal_diff","ideal_diff_imp","import_from_US","export_to_US","import_from_US_const","export_to_US_const","ally","capabilities","capratio","gatt_join","wto_join","gatt_member","wto_member","gatt_or_wto_member","fta","start_mid_US","mid_start_count","sotu_mention","visit","pop_imputed","gdp_imputed","polity_imputed","imp_imputed","exp_imputed","idealdiff_imputed","mil_imputed","econ_imputed","govtexp_imputed","turnover","logimp","logexp","logimp_imputed","logexp_imputed","loggdp","logpop","loggdp_imputed","logpop_imputed","logmil","logecon","logmil_imputed","logecon_imputed","lag3num_amb_enter","lag3enter","jan_sideacc","lag3jan_sideacc","lag3dec_car","lag3midyr_car","lag3ineligible","lag1famb_appt","lag1famb_tenure","lag1famb_status","lag4famb_appt","lag4famb_tenure","lag4famb_status","lag4vac","lag5vac","lag6vac","totalvac","lag1vac","lag2vac","lag3vac","recentvac","totalvac2","totalvac3","recentvac2","recentvac3","lag1logimp","lag1logimp_imputed","lag2logimp","lag2logimp_imputed","lag3logimp","lag3logimp_imputed","lag4logimp","lag4logimp_imputed","lag5logimp","lag5logimp_imputed","lag6logimp","lag6logimp_imputed","lead1logimp","lead1logimp_imputed","lead1startmid","lag1startmid","lag2startmid","lag3startmid","lag4startmid","lag5startmid","lag6startmid","lag1logexp","lag1logexp_imputed","lag4logexp","lag4logexp_imputed","lag1logmil","lag1logmil_imputed","lag4logmil","lag4logmil_imputed","lag1logecon","lag1logecon_imputed","lag4logecon","lag4logecon_imputed","lag1loggdp","lag1loggdp_imputed","lag4loggdp","lag4loggdp_imputed","lag1logpop","lag1logpop_imputed","lag4logpop","lag4logpop_imputed","lag1govtexp","lag1govtexp_imputed","lag4govtexp","lag4govtexp_imputed","lag1idealdiff","lag1idealdiff_imputed","lag4idealdiff","lag4idealdiff_imputed","lag1polity","lag1polity_imputed","lag4polity","lag4polity_imputed","lag1cap","lag4cap","lag1capratio","lag4capratio","lag1ally","lag4ally","lag1fta","lag4fta","lag1gattwto","lag4gattwto","lag4visit","lag4sotu","lag1deltapolity","lag4deltapolity","lag1deltapolity_imputed","lag4deltapolity_imputed","prior_car","recent_car","prior_pol","recent_pol","lag3enter_car","lag3enter_pol"
"AFG",700,1970,"Afghanistan","AFG_1970",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Robert Gerhard Neumann","1967-02-19","1973-09-10",0,NA,NA,NA,NA,NA,"Robert Gerhard Neumann","1967-02-19","1973-09-10",0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,3,NA,11173642,NA,-7,990134,41871359,41871359,2.332,NA,3.5439999,4,17.3238916873767,19.5529257067719,0,0.0013822,0.0076377637741671,0,0,0,0,0,0,0,0,0,0,11173642,6230796709.64253,-7,17.3238916873767,19.5529257067719,2.332,990134,41871359,14.245354527416,0,2.90820576503653,3.02300330096779,2.90820576503653,3.02300330096779,NA,16.2290681698268,22.5527700443371,16.2290681698268,13.8055965764505,17.5501126189581,13.8055965764505,17.5501126189581,1,1,0,0,0,NA,0,0,2,0,0,3,0,0.449315068493151,0,0,0.449315068493151,0,0,0.136986301369863,0.136986301369863,0.201884030775005,0.0907095371153448,0.0187652467629949,0.00257058174835547,3.61081117461282,3.61081117461282,4.05586696630086,4.05586696630086,4.60757924945926,4.60757924945926,4.40309473970344,4.40309473970344,4.7775719245741,4.7775719245741,4.8833327642136,4.8833327642136,5.01747102175314,5.01747102175314,0,0,0,0,0,0,0,3.74361168170986,3.74361168170986,4.47127131788272,4.47127131788272,14.160543900658,14.160543900658,13.4255890202319,13.4255890202319,18.1968638660046,18.1968638660046,19.0767262977087,19.0767262977087,NA,23.2595070023989,NA,23.5438586244674,16.2037021749372,16.2037021749372,16.1354281712269,16.1354281712269,NA,17.1482835527634,NA,16.0535623335285,2.362,2.362,2.585,2.585,-7,-7,-7,-7,0.0013632,0.0014699,0.00688655969058978,0.00704415355382555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"AFG",700,1971,"Afghanistan","AFG_1971",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Robert Gerhard Neumann","1967-02-19","1973-09-10",0,NA,NA,NA,NA,NA,"Robert Gerhard Neumann","1967-02-19","1973-09-10",0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,0,4,NA,11475445,NA,-7,726728,64233362,64233362,2.321,NA,32.272999,5,150.028871685499,23.243713992229,0,0.0014013,0.00824506549334476,0,0,0,0,0,0,0,0,0,0,11475445,21352251523.1088,-7,150.028871685499,23.243713992229,2.321,726728,64233362,16.8052451711434,0,5.01747102175314,3.18815736696571,5.01747102175314,3.18815736696571,NA,16.2557200931154,23.7844230288176,16.2557200931154,13.4963089222348,17.9780333065742,13.4963089222348,17.9780333065742,0,0,0,0,0,NA,0,0,3,0,1,0,0,0.136986301369863,0.449315068493151,0,0.586301369863014,0,0,0,0,0.343749296303247,0.201540683312041,0,0,2.90820576503653,2.90820576503653,3.61081117461282,3.61081117461282,4.05586696630086,4.05586696630086,4.60757924945926,4.60757924945926,4.40309473970344,4.40309473970344,4.7775719245741,4.7775719245741,4.39285849854443,4.39285849854443,0,0,0,0,0,0,0,3.02300330096779,3.02300330096779,3.36602405814071,3.36602405814071,13.8055965764505,13.8055965764505,13.7209262146769,13.7209262146769,17.5501126189581,17.5501126189581,19.0284587220521,19.0284587220521,NA,22.5527700443371,NA,22.995213822562,16.2290681698268,16.2290681698268,16.1573092487017,16.1573092487017,NA,14.245354527416,NA,16.3792896727425,2.332,2.332,2.821,2.821,-7,-7,-7,-7,0.0013822,0.0014258,0.0076377637741671,0.00683679208777256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"AFG",700,1972,"Afghanistan","AFG_1972",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Robert Gerhard Neumann","1967-02-19","1973-09-10",0,NA,NA,NA,NA,NA,"Robert Gerhard Neumann","1967-02-19","1973-09-10",0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,0,5,NA,11791215,NA,-7,1069902,159813849,159813849,2.272,NA,18,3,79.8712592718902,13.311876545315,0,0.0014494,0.00879793521067941,0,0,0,0,0,0,0,0,0,0,11791215,13122278558.9745,-7,79.8712592718902,13.311876545315,2.272,1069902,159813849,13.6793118628102,0,4.39285849854443,2.66108972021302,4.39285849854443,2.66108972021302,NA,16.282865320639,23.2975772760369,16.282865320639,13.8830785481231,18.8895202583793,13.8830785481231,18.8895202583793,0,0,0,0,0,NA,0,0,4,0,0,1,0,0,0.136986301369863,0.449315068493151,0.586301369863014,0,0,0,0,0.343749296303247,0.201540683312041,0,0,5.01747102175314,5.01747102175314,2.90820576503653,2.90820576503653,3.61081117461282,3.61081117461282,4.05586696630086,4.05586696630086,4.60757924945926,4.60757924945926,4.40309473970344,4.40309473970344,3.29919131450174,3.29919131450174,0,0,0,0,0,0,0,3.18815736696571,3.18815736696571,4.18498256408326,4.18498256408326,13.4963089222348,13.4963089222348,13.857161968424,13.857161968424,17.9780333065742,17.9780333065742,18.3047019197273,18.3047019197273,NA,23.7844230288176,NA,23.7978083213763,16.2557200931154,16.2557200931154,16.1798549699388,16.1798549699388,NA,16.8052451711434,NA,15.9215697550921,2.321,2.321,2.444,2.444,-7,-7,-7,-7,0.0014013,0.0013737,0.00824506549334476,0.00675329221151762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"AFG",700,1973,"Afghanistan","AFG_1973",1,1,NA,0,NA,NA,1,0,NA,NA,1,1,"Robert Gerhard Neumann","1967-02-19","1973-09-10",0,NA,NA,NA,NA,NA,"Theodore Lyman Eliot Jr.","1973-11-21","1978-06-14",1,0.2,"AFG1973",NA,0,0,NA,NA,NA,"1973-09-10",NA,"1973-11-21",NA,0,NA,NA,NA,72,NA,0,0,0,6,0,6,NA,12108963,NA,-7,892240,165579235,165579235,2.607,NA,6.119,3,26.0907221858103,12.7916598394232,0,0.0014554,0.00916386789019477,0,0,0,0,0,0,0,0,0,0,12108963,8952429434.26022,-7,26.0907221858103,12.7916598394232,2.607,892240,165579235,15.7755880944413,1,3.29919131450174,2.62406405000228,3.29919131450174,2.62406405000228,NA,16.3094564801533,22.9151907775673,16.3094564801533,13.7014915544425,18.9249604055805,13.7014915544425,18.9249604055805,0,0,0,0,0,NA,0,0,5,0,0,2,0,0,0,0.136986301369863,0.136986301369863,0,0,0,0,0.0187652467629949,0.00257058174835547,0,0,4.39285849854443,4.39285849854443,5.01747102175314,5.01747102175314,2.90820576503653,2.90820576503653,3.61081117461282,3.61081117461282,4.05586696630086,4.05586696630086,4.60757924945926,4.60757924945926,3.7482264714669,3.7482264714669,0,0,0,0,0,0,0,2.66108972021302,2.66108972021302,3.74361168170986,3.74361168170986,13.8830785481231,13.8830785481231,14.160543900658,14.160543900658,18.8895202583793,18.8895202583793,18.1968638660046,18.1968638660046,NA,23.2975772760369,NA,23.2595070023989,16.282865320639,16.282865320639,16.2037021749372,16.2037021749372,NA,13.6793118628102,NA,17.1482835527634,2.272,2.272,2.362,2.362,-7,-7,-7,-7,0.0014494,0.0013632,0.00879793521067941,0.00688655969058978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"AFG",700,1974,"Afghanistan","AFG_1974",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Theodore Lyman Eliot Jr.","1973-11-21","1978-06-14",1,NA,NA,NA,NA,NA,"Theodore Lyman Eliot Jr.","1973-11-21","1978-06-14",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,0,7,NA,12412950,NA,-7,568932,56492526,56492526,2.419,NA,10.456,5,41.4457364813404,19.8191165270373,0,0.0013688,0.00896406384865349,0,0,0,0,0,0,0,0,0,0,12412950,12597126544.6647,-7,41.4457364813404,19.8191165270373,2.419,568932,56492526,13.1918839606058,0,3.7482264714669,3.0358716284266,3.7482264714669,3.0358716284266,NA,16.3342508404548,23.2567345728853,16.3342508404548,13.251517955736,17.8496189218821,13.251517955736,17.8496189218821,0,0,0,0,0,NA,0,0,6,0,0,3,0,0,0,0,0,0.2,0,0,0.2,0,0,0.04,0.008,3.29919131450174,3.29919131450174,4.39285849854443,4.39285849854443,5.01747102175314,5.01747102175314,2.90820576503653,2.90820576503653,3.61081117461282,3.61081117461282,4.05586696630086,4.05586696630086,4.41131087302672,4.41131087302672,0,0,0,0,0,0,0,2.62406405000228,2.62406405000228,3.02300330096779,3.02300330096779,13.7014915544425,13.7014915544425,13.8055965764505,13.8055965764505,18.9249604055805,18.9249604055805,17.5501126189581,17.5501126189581,NA,22.9151907775673,NA,22.5527700443371,16.3094564801533,16.3094564801533,16.2290681698268,16.2290681698268,NA,15.7755880944413,NA,14.245354527416,2.607,2.607,2.332,2.332,-7,-7,-7,-7,0.0014554,0.0013822,0.00916386789019477,0.0076377637741671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"AFG",700,1975,"Afghanistan","AFG_1975",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Theodore Lyman Eliot Jr.","1973-11-21","1978-06-14",1,NA,NA,NA,NA,NA,"Theodore Lyman Eliot Jr.","1973-11-21","1978-06-14",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0,8,NA,12689160,NA,-7,693456,77333003,77333003,2.416,NA,22.773001,9,81.3773790411617,32.1607332898486,0,0.0016969,0.0117883010369037,0,0,0,0,0,0,0,0,0,0,12689160,9809816573.76586,-7,81.3773790411617,32.1607332898486,2.416,693456,77333003,15.7390404903856,0,4.41131087302672,3.50136644370922,4.41131087302672,3.50136644370922,NA,16.3562586436462,23.0066494124657,16.3562586436462,13.4494445124888,18.1636313823327,13.4494445124888,18.1636313823327,0,0,0,0,0,NA,0,0,7,0,0,4,0,0,0,0,0,0,0.2,0,0.2,0,0,0.04,0.008,3.7482264714669,3.7482264714669,3.29919131450174,3.29919131450174,4.39285849854443,4.39285849854443,5.01747102175314,5.01747102175314,2.90820576503653,2.90820576503653,3.61081117461282,3.61081117461282,4.21286979808959,4.21286979808959,0,0,0,0,0,0,0,3.0358716284266,3.0358716284266,3.18815736696571,3.18815736696571,13.251517955736,13.251517955736,13.4963089222348,13.4963089222348,17.8496189218821,17.8496189218821,17.9780333065742,17.9780333065742,NA,23.2567345728853,NA,23.7844230288176,16.3342508404548,16.3342508404548,16.2557200931154,16.2557200931154,NA,13.1918839606058,NA,16.8052451711434,2.419,2.419,2.321,2.321,-7,-7,-7,-7,0.0013688,0.0014013,0.00896406384865349,0.00824506549334476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"AFG",700,1976,"Afghanistan","AFG_1976",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Theodore Lyman Eliot Jr.","1973-11-21","1978-06-14",1,NA,NA,NA,NA,NA,"Theodore Lyman Eliot Jr.","1973-11-21","1978-06-14",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9,0,9,NA,12943093,NA,-7,879336,29537534,29537534,2.721,NA,19.763,13,66.5501171104138,43.7763255798907,0,0.0017865,0.0125401245378615,0,0,0,0,0,0,0,0,0,0,12943093,12829685742.5509,-7,66.5501171104138,43.7763255798907,2.721,879336,29537534,12.6074696561313,0,4.21286979808959,3.80167955286624,4.21286979808959,3.80167955286624,NA,16.3760728447499,23.2750275213185,16.3760728447499,13.6869234934082,17.201172385411,13.6869234934082,17.201172385411,1,1,0,0,1,NA,0,0,8,0,0,5,0,0,0,0,0,0,0,0.2,0.2,0,0,0.04,0.008,4.41131087302672,4.41131087302672,3.7482264714669,3.7482264714669,3.29919131450174,3.29919131450174,4.39285849854443,4.39285849854443,5.01747102175314,5.01747102175314,2.90820576503653,2.90820576503653,3.99763156800055,3.99763156800055,0,0,0,0,0,0,0,3.50136644370922,3.50136644370922,2.66108972021302,2.66108972021302,13.4494445124888,13.4494445124888,13.8830785481231,13.8830785481231,18.1636313823327,18.1636313823327,18.8895202583793,18.8895202583793,NA,23.0066494124657,NA,23.2975772760369,16.3562586436462,16.3562586436462,16.282865320639,16.282865320639,NA,15.7390404903856,NA,13.6793118628102,2.416,2.416,2.272,2.272,-7,-7,-7,-7,0.0016969,0.0014494,0.0117883010369037,0.00879793521067941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"AFG",700,1977,"Afghanistan","AFG_1977",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Theodore Lyman Eliot Jr.","1973-11-21","1978-06-14",1,NA,NA,NA,NA,NA,"Theodore Lyman Eliot Jr.","1973-11-21","1978-06-14",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,0,10,NA,13171306,NA,-7,547916,68068323,68068323,2.438,NA,16.802999,16.5,53.4689910400171,52.5048148940723,0,0.0018156,0.0128017463849662,0,0,0,0,0,0,0,0,0,0,13171306,13272400994.9398,-7,53.4689910400171,52.5048148940723,2.438,547916,68068323,14.1170508300732,0,3.99763156800055,3.97977164787242,3.99763156800055,3.97977164787242,NA,16.3935512335714,23.3089526029812,16.3935512335714,13.2138790946049,18.0360225234081,13.2138790946049,18.0360225234081,0,0,0,0,1,NA,0,0,9,0,0,6,0,0.2,0,0,0.2,0,0,0,0,0.04,0.008,0,0,4.21286979808959,4.21286979808959,4.41131087302672,4.41131087302672,3.7482264714669,3.7482264714669,3.29919131450174,3.29919131450174,4.39285849854443,4.39285849854443,5.01747102175314,5.01747102175314,3.32353521590836,3.32353521590836,0,0,0,0,0,0,0,3.80167955286624,3.80167955286624,2.62406405000228,2.62406405000228,13.6869234934082,13.6869234934082,13.7014915544425,13.7014915544425,17.201172385411,17.201172385411,18.9249604055805,18.9249604055805,NA,23.2750275213185,NA,22.9151907775673,16.3760728447499,16.3760728447499,16.3094564801533,16.3094564801533,NA,12.6074696561313,NA,15.7755880944413,2.721,2.721,2.607,2.607,-7,-7,-7,-7,0.0017865,0.0014554,0.0125401245378615,0.00916386789019477,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"AFG",700,1978,"Afghanistan","AFG_1978",1,1,NA,0,NA,NA,1,0,NA,NA,1,1,"Theodore Lyman Eliot Jr.","1973-11-21","1978-06-14",1,NA,NA,NA,NA,NA,"Adolph Dubs","1978-07-12","1979-02-14",1,0.0794520547945206,"AFG1978",NA,0,0,NA,NA,NA,"1978-06-14",NA,"1978-07-12",NA,0,NA,NA,NA,28,NA,0,1,0,0,0,0,NA,13341198,NA,0,744934,34189793,34189793,3.344,NA,8.9460001,13.3,26.7583089197989,39.7815229885058,0,0.0015876,0.0113664350804442,0,0,0,0,0,0,0,0,0,0,13341198,5765932020.11368,0,26.7583089197989,39.7815229885058,3.344,744934,34189793,10.6777284761395,1,3.32353521590836,3.70822911090569,3.32353521590836,3.70822911090569,NA,16.406367399517,22.4752326463105,16.406367399517,13.5210522452332,17.3474377364438,13.5210522452332,17.3474377364438,0,0,0,0,1,NA,0,0,10,0,0,7,0,0,0.2,0,0.2,0,0,0,0,0.04,0.008,0,0,3.99763156800055,3.99763156800055,4.21286979808959,4.21286979808959,4.41131087302672,4.41131087302672,3.7482264714669,3.7482264714669,3.29919131450174,3.29919131450174,4.39285849854443,4.39285849854443,4.08340447583676,4.08340447583676,0,0,0,0,0,0,0,3.97977164787242,3.97977164787242,3.0358716284266,3.0358716284266,13.2138790946049,13.2138790946049,13.251517955736,13.251517955736,18.0360225234081,18.0360225234081,17.8496189218821,17.8496189218821,NA,23.3089526029812,NA,23.2567345728853,16.3935512335714,16.3935512335714,16.3342508404548,16.3342508404548,NA,14.1170508300732,NA,13.1918839606058,2.438,2.438,2.419,2.419,-7,-7,-7,-7,0.0018156,0.0013688,0.0128017463849662,0.00896406384865349,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"AFG",700,1979,"Afghanistan","AFG_1979",1,1,NA,0,NA,NA,1,1,"1979-02-14",NA,1,0,"Adolph Dubs","1978-07-12","1979-02-14",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.879452054794521,"AFG1979",NA,0,1,NA,NA,NA,"1979-02-14",NA,"2002-04-03",NA,1,NA,NA,NA,8449,NA,1,0,0,1,0,1,NA,13411056,NA,NA,0,29160171,29160171,3.502,NA,21.007,13.9,58.3471723236205,38.6074020706586,0,0.0014462,0.0105395795391357,0,0,0,0,0,0,0,0,0,0,13411056,14927319482.3727,-5.63463532211426,58.3471723236205,38.6074020706586,3.502,0,29160171,13.6172254851501,1,4.08340447583676,3.67901602176911,4.08340447583676,3.67901602176911,NA,16.411589999361,23.4264588933545,16.411589999361,0,17.1883143635784,0,17.1883143635784,0,0,0,0,1,NA,0,1,0,0,0,8,0,0,0,0.2,0.2,0.0794520547945206,0,0,0.0794520547945206,0.04,0.008,0.0063126290110715,0.000501551346085133,3.32353521590836,3.32353521590836,3.99763156800055,3.99763156800055,4.21286979808959,4.21286979808959,4.41131087302672,4.41131087302672,3.7482264714669,3.7482264714669,3.29919131450174,3.29919131450174,3.61811714300452,3.61811714300452,0,0,0,0,0,0,0,3.70822911090569,3.70822911090569,3.50136644370922,3.50136644370922,13.5210522452332,13.5210522452332,13.4494445124888,13.4494445124888,17.3474377364438,17.3474377364438,18.1636313823327,18.1636313823327,NA,22.4752326463105,NA,23.0066494124657,16.406367399517,16.406367399517,16.3562586436462,16.3562586436462,NA,10.6777284761395,NA,15.7390404903856,3.344,3.344,2.416,2.416,0,0,-7,-7,0.0015876,0.0016969,0.0113664350804442,0.0117883010369037,0,0,0,0,0,0,0,0,7,0,7,0,1,1,0,0,0,0
"AFG",700,1980,"Afghanistan","AFG_1980",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"AFG1979",NA,0,1,NA,NA,NA,"1979-02-14",NA,"2002-04-03",NA,1,NA,NA,NA,8449,NA,1,1,0,0,0,0,NA,13356511,NA,NA,0,0,0,3.913,NA,14.216,6.5,36.2673326634151,16.5825592509987,0,0.0011965,0.00898849562707622,0,0,0,0,0,0,0,0,1,0,13356511,28953544815.0041,-3.09610006898041,36.2673326634151,16.5825592509987,3.913,0,0,19.1587060791352,1,3.61811714300452,2.86690745907911,3.61811714300452,2.86690745907911,NA,16.4075145392719,24.0889584795836,16.4075145392719,0,0,0,0,0,0,0,0,1,NA,0,0,1,0,0,9,0,0,0,0,0,0.879452054794521,0.0794520547945206,0,0.958904109589042,0,0,0.919497091386753,0.881709539685928,4.08340447583676,4.08340447583676,3.32353521590836,3.32353521590836,3.99763156800055,3.99763156800055,4.21286979808959,4.21286979808959,4.41131087302672,4.41131087302672,3.7482264714669,3.7482264714669,2.86579038323747,2.86579038323747,0,0,0,0,0,0,0,3.67901602176911,3.67901602176911,3.80167955286624,3.80167955286624,0,0,13.6869234934082,13.6869234934082,17.1883143635784,17.1883143635784,17.201172385411,17.201172385411,NA,23.4264588933545,NA,23.2750275213185,16.411589999361,16.411589999361,16.3760728447499,16.3760728447499,NA,13.6172254851501,NA,12.6074696561313,3.502,3.502,2.721,2.721,NA,-5.63463532211426,-7,-7,0.0014462,0.0017865,0.0105395795391357,0.0125401245378615,0,0,0,0,0,0,0,0,NA,0,-5.63463532211426,0,1,1,0,0,0,0
"AFG",700,1981,"Afghanistan","AFG_1981",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"AFG1979",NA,0,1,NA,NA,NA,"1979-02-14",NA,"2002-04-03",NA,1,NA,NA,NA,8449,NA,1,0,0,1,0,1,NA,13171673,NA,NA,0,0,0,4.433,NA,7.1560001,13.6,16.5629291650138,31.4778973583563,0,0.0012083,0.00875532126877162,0,0,0,0,0,0,0,0,1,0,13171673,21232915011.2125,-9.89554617282476,16.5629291650138,31.4778973583563,4.433,0,0,15.0570013666241,1,2.86579038323747,3.48055977669417,2.86579038323747,3.48055977669417,NA,16.3935790967831,23.7788184094636,16.3935790967831,0,0,0,0,1,1,0,0,1,NA,0,1,0,0,0,10,0,0,0,0,0,1,0.879452054794521,0.0794520547945206,1.95890410958904,0,0,3.83730531056484,7.51691314261331,3.61811714300452,3.61811714300452,4.08340447583676,4.08340447583676,3.32353521590836,3.32353521590836,3.99763156800055,3.99763156800055,4.21286979808959,4.21286979808959,4.41131087302672,4.41131087302672,3.20926558725173,3.20926558725173,0,0,0,0,0,0,0,2.86690745907911,2.86690745907911,3.97977164787242,3.97977164787242,0,0,13.2138790946049,13.2138790946049,0,0,18.0360225234081,18.0360225234081,NA,24.0889584795836,NA,23.3089526029812,16.4075145392719,16.4075145392719,16.3935512335714,16.3935512335714,NA,19.1587060791352,NA,14.1170508300732,3.913,3.913,2.438,2.438,NA,-3.09610006898041,-7,-7,0.0011965,0.0018156,0.00898849562707622,0.0128017463849662,0,0,0,0,0,0,0,0,NA,0,2.53853525313385,0,1,1,0,0,1,0
"AFG",700,2006,"Afghanistan","AFG_2006",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Ronald E. Neumann","2005-08-01","2007-04-10",1,NA,NA,NA,NA,NA,"Ronald E. Neumann","2005-08-01","2007-04-10",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,3,10527353060.9581,26433049,11.592065777853,NA,2195801533,1305962788,1305962788,3.596,3.5491774,459.25,45.799999,536.471124603005,53.5010930219848,0,0.0012298,0.00796345281534412,0,0,0,0,0,0,0,0,1,1,26433049,10527353060.9581,-5.49353524520107,536.471124603005,53.5010930219848,3.596,2195801533,1305962788,11.592065777853,0,6.28687503688993,3.99822075691735,6.28687503688993,3.99822075691735,23.0772427602642,17.0901256412587,23.0772427602642,17.0901256412587,21.5098129803711,20.9902063750517,21.5098129803711,20.9902063750517,1,1,0,0,0,NA,0,0,2,0,1,0,0,0.254794520547945,1,1,2.25479452054795,0.117808219178082,0,0.328767123287671,0.446575342465753,5.08409832989304,11.4635970561698,0.199429536498405,0.0890603135595614,5.85061669503032,5.85061669503032,5.37658891245485,5.37658891245485,4.44958911687381,4.44958911687381,4.74143926557352,4.74143926557352,2.26941380579781,2.26941380579781,2.85769060307843,2.85769060307843,6.41534289463063,6.41534289463063,0,0,0,0,0,1,0,4.41364344893598,4.41364344893598,1.95654112415538,1.95654112415538,20.5620200789746,20.5620200789746,18.0156918824208,18.0156918824208,20.9311262449178,20.9311262449178,20.0708021107505,20.0708021107505,23.0250545355946,23.0250545355946,22.8199472542121,22.8199472542121,17.0602208603201,17.0602208603201,16.9334945344586,16.9334945344586,10.6703192487155,10.6703192487155,8.51656139592377,8.51656139592377,3.842,3.842,3.477,3.477,NA,-7.74544689508441,NA,-6.68813280454587,0.0012113,0.00158,0.00773900148799921,0.0102754470144624,0,0,0,0,0,0,0,1,NA,NA,-4.118061272082,3.88168022758013,1,1,0,0,0,1
